,operating_frequency,S11 (dB20),S21 (dB20),NF (dB10),Lg,Ls,Ld,W
6819,2500000000,-18.3418886140368,14.76664943572494,2.007361247327795,3.333333e-09,1e-09,7.555556e-09,0.0002666667
6820,2560000000,-16.28279393346595,16.66917837170976,1.941539062645021,3.666667e-09,5e-10,7.555556e-09,0.0002666667
6821,2560000000,-18.69012960292986,16.37754081898261,1.955772408238055,3.666667e-09,5.555556e-10,7.555556e-09,0.0002666667
6822,2500000000,-21.94165102597646,16.5182052393892,1.917379633073188,3.666667e-09,6.111111e-10,7.555556e-09,0.0002666667
6823,2500000000,-26.74150378530981,16.24537027208608,1.93094237422697,3.666667e-09,6.666667e-10,7.555556e-09,0.0002666667
6824,2500000000,-35.90030856660689,15.98059273962897,1.945173068741354,3.666667e-09,7.222222e-10,7.555556e-09,0.0002666667
6825,2500000000,-33.85832342463391,15.72345674184173,1.960062091069406,3.666667e-09,7.777778e-10,7.555556e-09,0.0002666667
6826,2440000000,-26.99671647561428,15.78542883660866,1.919802249675745,3.666667e-09,8.333333e-10,7.555556e-09,0.0002666667
6827,2440000000,-23.1212608730063,15.54300723825538,1.933874788217845,3.666667e-09,8.888889e-10,7.555556e-09,0.0002666667
6828,2440000000,-20.47771740623376,15.30701661674288,1.948550290795369,3.666667e-09,9.444444e-10,7.555556e-09,0.0002666667
6829,2440000000,-18.5244962062453,15.07715653776275,1.963819954169199,3.666667e-09,1e-09,7.555556e-09,0.0002666667
6830,2440000000,-16.08951453972212,17.40794541294492,1.853812871898068,4e-09,5e-10,7.555556e-09,0.0002666667
6831,2440000000,-18.52797792237637,17.11525444374756,1.866024079116704,4e-09,5.555556e-10,7.555556e-09,0.0002666667
6832,2440000000,-21.59301017226519,16.83184293339297,1.878867302440959,4e-09,6.111111e-10,7.555556e-09,0.0002666667
6833,2380000000,-25.70609616315851,16.75153139378754,1.840552035899286,4e-09,6.666667e-10,7.555556e-09,0.0002666667
6834,2380000000,-33.95966941968091,16.48581052433196,1.852618490339872,4e-09,7.222222e-10,7.555556e-09,0.0002666667
6835,2380000000,-37.40018112203177,16.2277591316136,1.865264024105827,4e-09,7.777778e-10,7.555556e-09,0.0002666667
6836,2380000000,-27.73280533490904,15.97698653869868,1.878481196514385,4e-09,8.333333e-10,7.555556e-09,0.0002666667
6837,2380000000,-23.34879487242931,15.73312823859084,1.892262408238743,4e-09,8.888889e-10,7.555556e-09,0.0002666667
6838,2380000000,-20.57520102248379,15.49584398799808,1.906599910707667,4e-09,9.444444e-10,7.555556e-09,0.0002666667
6839,2380000000,-18.57439497053902,15.26481600492286,1.921485815518259,4e-09,1e-09,7.555556e-09,0.0002666667
6840,2380000000,-15.9090409075541,17.60295791752831,1.816810192009833,4.333333e-09,5e-10,7.555556e-09,0.0002666667
6841,2320000000,-18.24238406163655,17.37974399963234,1.779232748581782,4.333333e-09,5.555556e-10,7.555556e-09,0.0002666667
6842,2320000000,-21.36160814677053,17.09524991902202,1.789912988297518,4.333333e-09,6.111111e-10,7.555556e-09,0.0002666667
6843,2320000000,-25.85775857149881,16.81952153220069,1.801140008168018,4.333333e-09,6.666667e-10,7.555556e-09,0.0002666667
6844,2320000000,-34.50731329734674,16.55207967965958,1.812907465921187,4.333333e-09,7.222222e-10,7.555556e-09,0.0002666667
6845,2320000000,-37.61634855687711,16.29247991227383,1.825208869547991,4.333333e-09,7.777778e-10,7.555556e-09,0.0002666667
6846,2320000000,-27.67316637377001,16.04030969495693,1.838037584952152,4.333333e-09,8.333333e-10,7.555556e-09,0.0002666667
6847,2320000000,-23.30339123780154,15.79518580009374,1.851386843642854,4.333333e-09,8.888889e-10,7.555556e-09,0.0002666667
6848,2260000000,-20.60842656050065,15.49687906219642,1.808815213990282,4.333333e-09,9.444444e-10,7.555556e-09,0.0002666667
6849,2260000000,-18.67271157456434,15.26508532601039,1.821173635723592,4.333333e-09,1e-09,7.555556e-09,0.0002666667
6850,2260000000,-15.79450249494121,17.62385019544388,1.731383263323649,4.666667e-09,5e-10,7.555556e-09,0.0002666667
6851,2260000000,-18.21339150924687,17.32806188558715,1.741210946596675,4.666667e-09,5.555556e-10,7.555556e-09,0.0002666667
6852,2260000000,-21.29877028679687,17.04176308524895,1.751548061600607,4.666667e-09,6.111111e-10,7.555556e-09,0.0002666667
6853,2260000000,-25.66596237528113,16.76440933011419,1.762389125231098,4.666667e-09,6.666667e-10,7.555556e-09,0.0002666667
6854,2260000000,-33.15631294555936,16.49549806524731,1.773728520818425,4.666667e-09,7.222222e-10,7.555556e-09,0.0002666667
6855,2260000000,-35.03349033474971,16.2345649493377,1.785560504326505,4.666667e-09,7.777778e-10,7.555556e-09,0.0002666667
6856,2260000000,-27.30723997284834,15.98118046797976,1.797879210591209,4.666667e-09,8.333333e-10,7.555556e-09,0.0002666667
6857,2200000000,-23.35885841076626,15.56915388388558,1.755579834462091,4.666667e-09,8.888889e-10,7.555556e-09,0.0002666667
6858,2200000000,-20.7008246440122,15.33004902901394,1.766894928538541,4.666667e-09,9.444444e-10,7.555556e-09,0.0002666667
6859,2200000000,-18.72003047968346,15.09726729970741,1.778657136733519,4.666667e-09,1e-09,7.555556e-09,0.0002666667
6860,2200000000,-15.76424171335539,17.4652152645174,1.694215001266119,5e-09,5e-10,7.555556e-09,0.0002666667
6861,2200000000,-18.1682456838947,17.16779299470024,1.703625139416963,5e-09,5.555556e-10,7.555556e-09,0.0002666667
6862,2200000000,-21.21574834019848,16.88001574959377,1.713504704148443,5e-09,6.111111e-10,7.555556e-09,0.0002666667
6863,2200000000,-25.45353847107936,16.60131861869041,1.723848879700651,5e-09,6.666667e-10,7.555556e-09,0.0002666667
6864,2200000000,-32.09958740928074,16.33118172273823,1.734652736210148,5e-09,7.222222e-10,7.555556e-09,0.0002666667
6865,2200000000,-33.50260848866439,16.06912597855887,1.745911234731697,5e-09,7.777778e-10,7.555556e-09,0.0002666667
6866,2140000000,-27.28687760232078,15.56253539421022,1.70432056537056,5e-09,8.333333e-10,7.555556e-09,0.0002666667
6867,2140000000,-23.41355085797796,15.31587082050495,1.714571773595766,5e-09,8.888889e-10,7.555556e-09,0.0002666667
6868,2140000000,-20.7190893075326,15.07591856537094,1.725240610326798,5e-09,9.444444e-10,7.555556e-09,0.0002666667
6869,2140000000,-18.72533407284007,14.84234710130767,1.736322604405453,5e-09,1e-09,7.555556e-09,0.0002666667
6870,2140000000,-15.7436720940911,17.21854370570504,1.657284659203513,5.333333e-09,5e-10,7.555556e-09,0.0002666667
6871,2140000000,-18.14271199527597,16.91985377784648,1.666179798942687,5.333333e-09,5.555556e-10,7.555556e-09,0.0002666667
6872,2140000000,-21.17787028048213,16.63091715660504,1.675507547187641,5.333333e-09,6.111111e-10,7.555556e-09,0.0002666667
6873,2140000000,-25.37654316132984,16.35115503591603,1.685263713068755,5.333333e-09,6.666667e-10,7.555556e-09,0.0002666667
6874,2140000000,-31.81750124342495,16.08003574004679,1.695444007705671,5.333333e-09,7.222222e-10,7.555556e-09,0.0002666667
6875,2140000000,-33.16995801538472,15.81707012729603,1.706044048238325,5.333333e-09,7.777778e-10,7.555556e-09,0.0002666667
6876,2080000000,-27.14337828226212,15.24504951232299,1.664227882409999,5.333333e-09,8.333333e-10,7.555556e-09,0.0002666667
6877,2080000000,-23.35129870555433,14.99772244799992,1.673795205472059,5.333333e-09,8.888889e-10,7.555556e-09,0.0002666667
6878,2080000000,-20.68404596489859,14.75714674034807,1.683748183760275,5.333333e-09,9.444444e-10,7.555556e-09,0.0002666667
6879,2080000000,-18.70237982776438,14.5229865866041,1.694082956731229,5.333333e-09,1e-09,7.555556e-09,0.0002666667
6880,2080000000,-15.73676943146954,16.90640165992118,1.620459761969959,5.666667e-09,5e-10,7.555556e-09,0.0002666667
6881,2080000000,-18.143125702238,16.60680483019292,1.628760984792171,5.666667e-09,5.555556e-10,7.555556e-09,0.0002666667
6882,2080000000,-21.19688998356296,16.31702522683175,1.637460850605756,5.666667e-09,6.111111e-10,7.555556e-09,0.0002666667
6883,2080000000,-25.46172243115723,16.03647625058798,1.646555746351121,5.666667e-09,6.666667e-10,7.555556e-09,0.0002666667
6884,2080000000,-32.32654336888145,15.76461957487066,1.656041974413021,5.666667e-09,7.222222e-10,7.555556e-09,0.0002666667
6885,2080000000,-34.00644386642823,15.50096035680047,1.665915755830319,5.666667e-09,7.777778e-10,7.555556e-09,0.0002666667
6886,2080000000,-27.14145898911569,15.24504296556764,1.676173233544546,5.666667e-09,8.333333e-10,7.555556e-09,0.0002666667
6887,2020000000,-23.16007483225824,14.63569257886389,1.633290355795345,5.666667e-09,8.888889e-10,7.555556e-09,0.0002666667
6888,2020000000,-20.58961140861117,14.39472079910771,1.6424735606693,5.666667e-09,9.444444e-10,7.555556e-09,0.0002666667
6889,2020000000,-18.64812257122752,14.16017703214236,1.652009486050821,5.666667e-09,1e-09,7.555556e-09,0.0002666667
6890,2020000000,-15.73054260444356,16.5496518173022,1.583773869896857,6e-09,5e-10,7.555556e-09,0.0002666667
6891,2020000000,-18.14907072923178,16.24951411465725,1.591419031273351,6e-09,5.555556e-10,7.555556e-09,0.0002666667
6892,2020000000,-21.23608753434581,15.95921413780809,1.599431407209382,6e-09,6.111111e-10,7.555556e-09,0.0002666667
6893,2020000000,-25.62640420502662,15.67816341731206,1.607807913141396,6e-09,6.666667e-10,7.555556e-09,0.0002666667
6894,2020000000,-33.47173596478373,15.40582196952995,1.616545391346445,6e-09,7.222222e-10,7.555556e-09,0.0002666667
6895,2020000000,-36.23004857363777,15.1416934796758,1.625640613476238,6e-09,7.777778e-10,7.555556e-09,0.0002666667
6896,2020000000,-27.56114251117518,14.88532100607905,1.635090283125952,6e-09,8.333333e-10,7.555556e-09,0.0002666667
6897,2020000000,-23.27605597502219,14.63628315313489,1.644891038419501,6e-09,8.888889e-10,7.555556e-09,0.0002666667
6898,2020000000,-20.53384489721424,14.39419066200281,1.655039454619217,6e-09,9.444444e-10,7.555556e-09,0.0002666667
6899,2020000000,-18.54840646089442,14.15868337268442,1.665532046749931,6e-09,1e-09,7.555556e-09,0.0002666667
6900,2800000000,-16.74148686570303,13.87466571360738,2.121100658430993,3e-09,5e-10,8e-09,0.0002666667
6901,2740000000,-19.36699313854304,14.22850833488123,2.084393197476758,3e-09,5.555556e-10,8e-09,0.0002666667
6902,2740000000,-22.92231687364561,13.94867762089751,2.100838039186688,3e-09,6.111111e-10,8e-09,0.0002666667
6903,2740000000,-28.27295223658118,13.67715747421149,2.118156946526094,3e-09,6.666667e-10,8e-09,0.0002666667
6904,2680000000,-37.49659374101637,14.0476376020377,2.079984265639633,3e-09,7.222222e-10,8e-09,0.0002666667
6905,2680000000,-32.70600556627927,13.79279276796324,2.096773424318284,3e-09,7.777778e-10,8e-09,0.0002666667
6906,2680000000,-25.88148526516241,13.54491778102435,2.114359712144899,3e-09,8.333333e-10,8e-09,0.0002666667
6907,2680000000,-22.19647219811905,13.30369033051003,2.132729123190613,3e-09,8.888889e-10,8e-09,0.0002666667
6908,2620000000,-19.83636212801875,13.68041366218974,2.091669545206516,3e-09,9.444444e-10,8e-09,0.0002666667
6909,2620000000,-18.05037889087309,13.4524811949111,2.1093144828893,3e-09,1e-09,8e-09,0.0002666667
6910,2680000000,-16.57170073842511,15.15040934468604,2.03046496664881,3.333333e-09,5e-10,8e-09,0.0002666667
6911,2620000000,-19.15658864172599,15.47592687508366,1.993098333748687,3.333333e-09,5.555556e-10,8e-09,0.0002666667
6912,2620000000,-22.58363914586326,15.19556392536583,2.007838602365527,3.333333e-09,6.111111e-10,8e-09,0.0002666667
6913,2620000000,-27.60829761901666,14.92360856570607,2.023348431498714,3.333333e-09,6.666667e-10,8e-09,0.0002666667
6914,2560000000,-35.55659171149404,15.23476159343376,1.984999487032619,3.333333e-09,7.222222e-10,8e-09,0.0002666667
6915,2560000000,-33.69715900170247,14.979518001808,1.999862329872003,3.333333e-09,7.777778e-10,8e-09,0.0002666667
6916,2560000000,-26.44496241255189,14.73129942585663,2.015428558429174,3.333333e-09,8.333333e-10,8e-09,0.0002666667
6917,2560000000,-22.5827573936125,14.48977351225799,2.031687181030889,3.333333e-09,8.888889e-10,8e-09,0.0002666667
6918,2500000000,-20.04719700659521,14.76845267645766,1.991001096166873,3.333333e-09,9.444444e-10,8e-09,0.0002666667
6919,2500000000,-18.25005332621048,14.5401965153443,2.006453388000437,3.333333e-09,1e-09,8e-09,0.0002666667
6920,2560000000,-16.40617726667209,16.34053885864867,1.941003523022018,3.666667e-09,5e-10,8e-09,0.0002666667
6921,2500000000,-18.84332553383489,16.56957882352618,1.903917015637066,3.666667e-09,5.555556e-10,8e-09,0.0002666667
6922,2500000000,-22.17338487982468,16.28873905095249,1.91676492060891,3.666667e-09,6.111111e-10,8e-09,0.0002666667
6923,2500000000,-27.10943397235959,16.01635800773824,1.930289168698363,3.666667e-09,6.666667e-10,8e-09,0.0002666667
6924,2500000000,-36.51860467430193,15.75199502793533,1.944480384112656,3.666667e-09,7.222222e-10,8e-09,0.0002666667
6925,2500000000,-33.04222009867821,15.49523856813744,1.959328975308414,3.666667e-09,7.777778e-10,8e-09,0.0002666667
6926,2440000000,-26.80250156359454,15.68189111723826,1.919019068226886,3.666667e-09,8.333333e-10,8e-09,0.0002666667
6927,2440000000,-22.96851063441538,15.43995271379164,1.933048724120482,3.666667e-09,8.888889e-10,8e-09,0.0002666667
6928,2440000000,-20.36040730505241,15.20441179144903,1.947680428888025,3.666667e-09,9.444444e-10,8e-09,0.0002666667
6929,2440000000,-18.43099848677055,14.97497101498942,1.962905412751787,3.666667e-09,1e-09,8e-09,0.0002666667
6930,2440000000,-16.21853338358333,17.29996929671771,1.853269170928061,4e-09,5e-10,8e-09,0.0002666667
6931,2440000000,-18.68040719522363,17.00804232838184,1.865443513832196,4e-09,5.555556e-10,8e-09,0.0002666667
6932,2440000000,-21.77662903798063,16.72533315474805,1.87824881234709,4e-09,6.111111e-10,8e-09,0.0002666667
6933,2380000000,-26.0554067170509,16.78818176294502,1.839887835359191,4e-09,6.666667e-10,8e-09,0.0002666667
6934,2380000000,-34.94571081305891,16.52322206211064,1.851913863120736,4e-09,7.222222e-10,8e-09,0.0002666667
6935,2380000000,-36.91048635091994,16.26587982978105,1.864517943212811,4e-09,7.777778e-10,8e-09,0.0002666667
6936,2380000000,-27.4670558358572,16.01576923130676,1.877692666045374,4e-09,8.333333e-10,8e-09,0.0002666667
6937,2380000000,-23.18697271863711,15.77253004995153,1.891430463743038,4e-09,8.888889e-10,8e-09,0.0002666667
6938,2380000000,-20.46163342837966,15.53582585300384,1.905723619494728,4e-09,9.444444e-10,8e-09,0.0002666667
6939,2320000000,-18.54446047541446,15.51678369727097,1.863200471386665,4e-09,1e-09,8e-09,0.0002666667
6940,2380000000,-16.0136982914441,17.63614609005952,1.816263249946347,4.333333e-09,5e-10,8e-09,0.0002666667
6941,2320000000,-18.366506115633,17.56451758708068,1.778642941271117,4.333333e-09,5.555556e-10,8e-09,0.0002666667
6942,2320000000,-21.51778831940522,17.28101281424047,1.789284458621911,4.333333e-09,6.111111e-10,8e-09,0.0002666667
6943,2320000000,-26.07773636664191,17.0062069474492,1.800471654382285,4.333333e-09,6.666667e-10,8e-09,0.0002666667
6944,2320000000,-34.83532985530729,16.73962702249506,1.812198215096054,4.333333e-09,7.222222e-10,8e-09,0.0002666667
6945,2320000000,-36.42961783491717,16.48083408137707,1.824457678016294,4.333333e-09,7.777778e-10,8e-09,0.0002666667
6946,2320000000,-27.38660187726139,16.22942046753008,1.83724343870645,4.333333e-09,8.333333e-10,8e-09,0.0002666667
6947,2260000000,-23.2088829238789,16.07140863027823,1.796093290966928,4.333333e-09,8.888889e-10,8e-09,0.0002666667
6948,2260000000,-20.63083279069382,15.83405072580182,1.807922162353738,4.333333e-09,9.444444e-10,8e-09,0.0002666667
6949,2260000000,-18.68407588200121,15.60289735487377,1.820234035983404,4.333333e-09,1e-09,8e-09,0.0002666667
6950,2260000000,-15.86484016809041,17.95313795741887,1.73082794468821,4.666667e-09,5e-10,8e-09,0.0002666667
6951,2260000000,-18.28860108876634,17.65843262598143,1.740617628841188,4.666667e-09,5.555556e-10,8e-09,0.0002666667
6952,2260000000,-21.37798223360224,17.37314561287624,1.750915599020985,4.666667e-09,6.111111e-10,8e-09,0.0002666667
6953,2260000000,-25.73042561373492,17.09673890199545,1.761716399049379,4.666667e-09,6.666667e-10,8e-09,0.0002666667
6954,2260000000,-32.89957115406097,16.82871567344035,1.773014439656765,4.666667e-09,7.222222e-10,8e-09,0.0002666667
6955,2260000000,-34.05567005546231,16.56861669704724,1.784804004635341,4.666667e-09,7.777778e-10,8e-09,0.0002666667
6956,2200000000,-27.3250912203228,16.28037010720321,1.743908430102138,4.666667e-09,8.333333e-10,8e-09,0.0002666667
6957,2200000000,-23.4497810349929,16.0352943927901,1.754726216228737,4.666667e-09,8.888889e-10,8e-09,0.0002666667
6958,2200000000,-20.75213407655202,15.79683037276232,1.765995205764664,4.666667e-09,9.444444e-10,8e-09,0.0002666667
6959,2200000000,-18.75575878456269,15.5646564077675,1.777710291786343,4.666667e-09,1e-09,8e-09,0.0002666667
6960,2200000000,-15.79813303147215,17.92455943615,1.693656390348152,5e-09,5e-10,8e-09,0.0002666667
6961,2200000000,-18.1955193093311,17.62815027747974,1.703028140953285,5e-09,5.555556e-10,8e-09,0.0002666667
6962,2200000000,-21.22555381544623,17.34132275407055,1.712868153881709,5e-09,6.111111e-10,8e-09,0.0002666667
6963,2200000000,-25.39890020738273,17.0635174184037,1.723171638883908,5e-09,6.666667e-10,8e-09,0.0002666667
6964,2200000000,-31.6364773272884,16.79421928357525,1.733933692062044,5e-09,7.222222e-10,8e-09,0.0002666667
6965,2200000000,-32.72715444566737,16.53295365404161,1.745149300856564,5e-09,7.777778e-10,8e-09,0.0002666667
6966,2140000000,-27.55726588394392,16.13420515313332,1.703506223772926,5e-09,8.333333e-10,8e-09,0.0002666667
6967,2140000000,-23.53925326436133,15.8881294885245,1.713711857277527,5e-09,8.888889e-10,8e-09,0.0002666667
6968,2140000000,-20.79765130291324,15.64873673741411,1.724334046809096,5e-09,9.444444e-10,8e-09,0.0002666667
6969,2140000000,-18.78309291617277,15.41569738049816,1.735368347159156,5e-09,1e-09,8e-09,0.0002666667
6970,2140000000,-15.74643860206369,17.78486894898624,1.656722630491913,5.333333e-09,5e-10,8e-09,0.0002666667
6971,2140000000,-18.1315003672346,17.48705445424901,1.665579010799235,5.333333e-09,5.555556e-10,8e-09,0.0002666667
6972,2140000000,-21.13687705601608,17.19894128758207,1.674866814142583,5.333333e-09,6.111111e-10,8e-09,0.0002666667
6973,2140000000,-25.24874845834292,16.91995485186149,1.684581873730162,5.333333e-09,6.666667e-10,8e-09,0.0002666667
6974,2140000000,-31.27917298844247,16.64956727702554,1.69471992520156,5.333333e-09,7.222222e-10,8e-09,0.0002666667
6975,2140000000,-32.53058766581555,16.38729286391171,1.705276610628926,5.333333e-09,7.777778e-10,8e-09,0.0002666667
6976,2080000000,-27.44466143487005,15.89684100121629,1.663407599398171,5.333333e-09,8.333333e-10,8e-09,0.0002666667
6977,2080000000,-23.50556860319651,15.64998993164092,1.672928840996476,5.333333e-09,8.888889e-10,8e-09,0.0002666667
6978,2080000000,-20.78450607017288,15.40986797365803,1.682834635504312,5.333333e-09,9.444444e-10,8e-09,0.0002666667
6979,2080000000,-18.77729737690983,15.17614070788992,1.693121146863746,5.333333e-09,1e-09,8e-09,0.0002666667
6980,2080000000,-15.71680312171704,17.55384471923855,1.619894221784379,5.666667e-09,5e-10,8e-09,0.0002666667
6981,2080000000,-18.1057872564101,17.25494946118712,1.628156329583983,5.666667e-09,5.555556e-10,8e-09,0.0002666667
6982,2080000000,-21.12519099163706,16.96583245202689,1.636815871321317,5.666667e-09,6.111111e-10,8e-09,0.0002666667
6983,2080000000,-25.29859689188104,16.68590996249336,1.645869256568692,5.666667e-09,6.666667e-10,8e-09,0.0002666667
6984,2080000000,-31.75128883930923,16.4146463034017,1.655312810777275,5.666667e-09,7.222222e-10,8e-09,0.0002666667
6985,2080000000,-33.4828276142072,16.15154905161087,1.665142778455946,5.666667e-09,7.777778e-10,8e-09,0.0002666667
6986,2080000000,-27.1082621390034,15.89616479418674,1.675355326392346,5.666667e-09,8.333333e-10,8e-09,0.0002666667
6987,2020000000,-23.33080955946699,15.3432310996407,1.632417390330059,5.666667e-09,8.888889e-10,8e-09,0.0002666667
6988,2020000000,-20.70402781521967,15.1026018653297,1.641552883511191,5.666667e-09,9.444444e-10,8e-09,0.0002666667
6989,2020000000,-18.73400229555581,14.86838624190951,1.651039985985371,5.666667e-09,1e-09,8e-09,0.0002666667
6990,2020000000,-15.69649701014877,17.25353019105484,1.583204716412333,6e-09,5e-10,8e-09,0.0002666667
6991,2020000000,-18.09738946596388,16.95391310594584,1.590810424753421,6e-09,5.555556e-10,8e-09,0.0002666667
6992,2020000000,-21.15128062864665,16.66410760862167,1.598782112965087,6e-09,6.111111e-10,8e-09,0.0002666667
6993,2020000000,-25.45849559380967,16.38352682780194,1.607116717661652,6e-09,6.666667e-10,8e-09,0.0002666667
6994,2020000000,-32.89434060972223,16.11163230266586,1.61581110272286,6e-09,7.222222e-10,8e-09,0.0002666667
6995,2020000000,-35.91609816264604,15.84792915787596,1.624862061803374,6e-09,7.777778e-10,8e-09,0.0002666667
6996,2020000000,-27.63406500778763,15.59196180476076,1.634266320875025,6e-09,8.333333e-10,8e-09,0.0002666667
6997,2020000000,-23.34718673440858,15.34331011423486,1.644020540787129,6e-09,8.888889e-10,8e-09,0.0002666667
6998,2020000000,-20.59474591376159,15.10158600967995,1.65412131985065,6e-09,9.444444e-10,8e-09,0.0002666667
6999,1960000000,-18.63121856540337,14.51357757421796,1.609339307983286,6e-09,1e-09,8e-09,0.0002666667
7000,2740000000,-16.02224301601745,11.92244489866565,2.122436448323793,3e-09,5e-10,4e-09,0.0002777778
7001,2740000000,-18.54639627808817,11.62501539957696,2.140219727354762,3e-09,5.555556e-10,4e-09,0.0002777778
7002,2740000000,-21.77786538177988,11.33711754983784,2.158924392868269,3e-09,6.111111e-10,4e-09,0.0002777778
7003,2680000000,-26.53938131834015,10.63990960664406,2.119652263471425,3e-09,6.666667e-10,4e-09,0.0002777778
7004,2680000000,-37.0115713067194,10.37043325984944,2.137893243139587,3e-09,7.222222e-10,4e-09,0.0002777778
7005,2680000000,-35.01653981327881,10.10884818678968,2.156974233243867,3e-09,7.777778e-10,4e-09,0.0002777778
7006,2680000000,-26.56777338339582,9.854754941874674,2.176879331091613,3e-09,8.333333e-10,4e-09,0.0002777778
7007,2680000000,-22.54671322520604,9.607779903110211,2.197592372420909,3e-09,8.888889e-10,4e-09,0.0002777778
7008,2620000000,-19.9599844562057,8.957784290781904,2.154030671043754,3e-09,9.444444e-10,4e-09,0.0002777778
7009,2620000000,-18.1001164232544,8.724570015681214,2.174020802021856,3e-09,1e-09,4e-09,0.0002777778
7010,2620000000,-16.0621768065532,11.09791493845123,2.030577112948784,3.333333e-09,5e-10,4e-09,0.0002777778
7011,2620000000,-18.58728819640356,10.79942571057672,2.046701626230009,3.333333e-09,5.555556e-10,4e-09,0.0002777778
7012,2620000000,-21.81535276059815,10.51057317693717,2.06364058485677,3.333333e-09,6.111111e-10,4e-09,0.0002777778
7013,2560000000,-26.55405403350209,9.836452259816586,2.023883391968052,3.333333e-09,6.666667e-10,4e-09,0.0002777778
7014,2560000000,-36.83022817532544,9.566333735917777,2.040233762753763,3.333333e-09,7.222222e-10,4e-09,0.0002777778
7015,2560000000,-34.8686398333512,9.304154055013274,2.057328821448136,3.333333e-09,7.777778e-10,4e-09,0.0002777778
7016,2560000000,-26.56362945110217,9.04950573705138,2.075155919160825,3.333333e-09,8.333333e-10,4e-09,0.0002777778
7017,2560000000,-22.55916998416807,8.802008446912808,2.093702186020494,3.333333e-09,8.888889e-10,4e-09,0.0002777778
7018,2560000000,-19.957835996911,8.561307102529108,2.112954550516216,3.333333e-09,9.444444e-10,4e-09,0.0002777778
7019,2500000000,-18.09105534982283,7.946206021690768,2.067948508750554,3.333333e-09,1e-09,4e-09,0.0002777778
7020,2500000000,-16.08326642869585,10.32505050656779,1.940074323299879,3.666667e-09,5e-10,4e-09,0.0002777778
7021,2500000000,-18.63014021596906,10.02619555793449,1.95433157399157,3.666667e-09,5.555556e-10,4e-09,0.0002777778
7022,2500000000,-21.92377314417385,9.73699022976546,1.969308611967145,3.666667e-09,6.111111e-10,4e-09,0.0002777778
7023,2500000000,-26.66345854422714,9.45688822900369,1.984994545221228,3.666667e-09,6.666667e-10,4e-09,0.0002777778
7024,2500000000,-34.01339916825167,9.185383631081583,2.001378249854318,3.666667e-09,7.222222e-10,4e-09,0.0002777778
7025,2440000000,-33.64025410812339,8.559142537523424,1.959386262753866,3.666667e-09,7.777778e-10,4e-09,0.0002777778
7026,2440000000,-26.52645344797491,8.304369301664693,1.975000701812386,3.666667e-09,8.333333e-10,4e-09,0.0002777778
7027,2440000000,-22.61223753970492,8.05672871772741,1.9912548759114,3.666667e-09,8.888889e-10,4e-09,0.0002777778
7028,2440000000,-20.0236175565917,7.815866569655425,2.008138558555343,3.666667e-09,9.444444e-10,4e-09,0.0002777778
7029,2440000000,-18.12148668783417,7.581452057723418,2.025641362503718,3.666667e-09,1e-09,4e-09,0.0002777778
7030,2440000000,-16.06401983156945,9.96145531374502,1.902929957848265,4e-09,5e-10,4e-09,0.0002777778
7031,2380000000,-18.57904281885132,9.315355442986386,1.863893796493764,4e-09,5.555556e-10,4e-09,0.0002777778
7032,2380000000,-21.9081184014093,9.026397584982425,1.876793747309297,4e-09,6.111111e-10,4e-09,0.0002777778
7033,2380000000,-26.8912540957398,8.746473946841292,1.890320441870035,4e-09,6.666667e-10,4e-09,0.0002777778
7034,2380000000,-37.95707449430446,8.475086391716125,1.904465320639562,4e-09,7.222222e-10,4e-09,0.0002777778
7035,2380000000,-34.43222499932303,8.21177289362767,1.919219642297164,4e-09,7.777778e-10,4e-09,0.0002777778
7036,2380000000,-26.39802749857331,7.956104688232321,1.934574494967592,4e-09,8.333333e-10,4e-09,0.0002777778
7037,2380000000,-22.47298413068578,7.707683588644063,1.950520807848564,4e-09,8.888889e-10,4e-09,0.0002777778
7038,2320000000,-19.98198130469639,7.134914659440541,1.906064392498856,4e-09,9.444444e-10,4e-09,0.0002777778
7039,2320000000,-18.13604455159988,6.900658053209368,1.921082977160493,4e-09,1e-09,4e-09,0.0002777778
7040,2320000000,-16.11573761367426,9.2859612003556,1.813431050913094,4.333333e-09,5e-10,4e-09,0.0002777778
7041,2320000000,-18.65977337399268,8.986137277595148,1.825520089692409,4.333333e-09,5.555556e-10,4e-09,0.0002777778
7042,2320000000,-21.94900776058389,8.6960684193981,1.838195941106573,4.333333e-09,6.111111e-10,4e-09,0.0002777778
7043,2320000000,-26.68365218814386,8.41518911571456,1.851451075484545,4.333333e-09,6.666667e-10,4e-09,0.0002777778
7044,2320000000,-34.08764176220857,8.142977667832653,1.86527779942312,4.333333e-09,7.222222e-10,4e-09,0.0002777778
7045,2260000000,-32.48445498549535,7.564399529593347,1.823305925668283,4.333333e-09,7.777778e-10,4e-09,0.0002777778
7046,2260000000,-26.40470074041092,7.309212667416397,1.83625517714035,4.333333e-09,8.333333e-10,4e-09,0.0002777778
7047,2260000000,-22.62332561000406,7.061176541922255,1.849730160982757,4.333333e-09,8.888889e-10,4e-09,0.0002777778
7048,2260000000,-20.06643689481432,6.819932032975787,1.863723888355728,4.333333e-09,9.444444e-10,4e-09,0.0002777778
7049,2260000000,-18.1741298509856,6.585144337584685,1.878229248758047,4.333333e-09,1e-09,4e-09,0.0002777778
